station,fold,horizon_steps,method,condition,ramp_direction,n,coverage,undercoverage_error,mean_width,normalized_width,mean_interval_score
CSGS2,q2_2020,1,lgbm_condition_cqr,recent_power_outage,up,154,0.24025974025974026,0.6597402597402597,60.153236389160156,0.462717205286026,331.31671142578125
CSGS2,q2_2020,1,lgbm_condition_cqr,weather_outage,down,183,0.5628415300546448,0.33715846994535525,27.55304718017578,0.2119465172290802,88.69611358642578
CSGS2,q2_2020,1,lgbm_condition_cqr,weather_outage,up,154,0.2792207792207792,0.6207792207792209,28.85039520263672,0.22192612290382385,144.08908081054688
CSGS2,q2_2020,1,oracle_ramp_mondrian,clean,down,183,0.9016393442622951,0.0,52.605255126953125,0.4046558141708374,68.76022338867188
CSGS2,q2_2020,1,oracle_ramp_mondrian,clean,up,154,0.8636363636363636,0.036363636363636376,52.082149505615234,0.4006319046020508,65.56969451904297
CSGS2,q2_2020,1,oracle_ramp_mondrian,combined_outage,down,183,0.8360655737704918,0.06393442622950818,54.26258850097656,0.41740453243255615,91.4266586303711
CSGS2,q2_2020,1,oracle_ramp_mondrian,combined_outage,up,154,0.8766233766233766,0.023376623376623384,52.79401779174805,0.4061078429222107,73.51742553710938
CSGS2,q2_2020,1,oracle_ramp_mondrian,irradiance_outage,down,183,0.8579234972677595,0.042076502732240506,51.5453987121582,0.3965030610561371,69.07996368408203
CSGS2,q2_2020,1,oracle_ramp_mondrian,irradiance_outage,up,154,0.8246753246753247,0.07532467532467535,51.32826614379883,0.3948328197002411,68.67784118652344
CSGS2,q2_2020,1,oracle_ramp_mondrian,recent_power_outage,down,183,0.8688524590163934,0.031147540983606614,57.131893157958984,0.4394761025905609,82.40673828125
CSGS2,q2_2020,1,oracle_ramp_mondrian,recent_power_outage,up,154,0.8766233766233766,0.023376623376623384,53.27564239501953,0.4098126292228699,70.65391540527344
CSGS2,q2_2020,1,oracle_ramp_mondrian,weather_outage,down,183,0.8852459016393442,0.014754098360655776,51.13923263549805,0.39337870478630066,69.1527099609375
CSGS2,q2_2020,1,oracle_ramp_mondrian,weather_outage,up,154,0.8441558441558441,0.05584415584415592,50.4649658203125,0.3881920576095581,66.33554077148438
CSGS2,q2_2020,1,persistence_condition_cqr,clean,down,183,0.0,0.9,14.385468482971191,0.1106574535369873,295.3071594238281
CSGS2,q2_2020,1,persistence_condition_cqr,clean,up,154,0.0,0.9,14.385467529296875,0.11065744608640671,261.2598876953125
CSGS2,q2_2020,1,persistence_condition_cqr,combined_outage,down,183,0.7759562841530054,0.12404371584699458,83.00023651123047,0.6384633779525757,135.49314880371094
CSGS2,q2_2020,1,persistence_condition_cqr,combined_outage,up,154,0.7012987012987013,0.1987012987012987,74.31755828857422,0.5716735124588013,139.74514770507812
CSGS2,q2_2020,1,persistence_condition_cqr,irradiance_outage,down,183,0.0,0.9,14.385468482971191,0.1106574535369873,295.3071594238281
CSGS2,q2_2020,1,persistence_condition_cqr,irradiance_outage,up,154,0.0,0.9,14.385467529296875,0.11065744608640671,261.2598876953125
CSGS2,q2_2020,1,persistence_condition_cqr,recent_power_outage,down,183,0.7759562841530054,0.12404371584699458,83.00023651123047,0.6384633779525757,135.49314880371094
CSGS2,q2_2020,1,persistence_condition_cqr,recent_power_outage,up,154,0.7012987012987013,0.1987012987012987,74.31755828857422,0.5716735124588013,139.74514770507812
CSGS2,q2_2020,1,persistence_condition_cqr,weather_outage,down,183,0.0,0.9,14.385468482971191,0.1106574535369873,295.3071594238281
CSGS2,q2_2020,1,persistence_condition_cqr,weather_outage,up,154,0.0,0.9,14.385467529296875,0.11065744608640671,261.2598876953125
CSGS2,q2_2020,1,robust_condition_cqr,clean,down,183,0.48633879781420764,0.4136612021857924,27.90528678894043,0.2146560549736023,113.98555755615234
CSGS2,q2_2020,1,robust_condition_cqr,clean,up,154,0.33116883116883117,0.5688311688311689,27.38219451904297,0.21063226461410522,137.43753051757812
CSGS2,q2_2020,1,robust_condition_cqr,combined_outage,down,183,0.7049180327868853,0.19508196721311477,38.182308197021484,0.29371005296707153,110.80345153808594
CSGS2,q2_2020,1,robust_condition_cqr,combined_outage,up,154,0.6038961038961039,0.2961038961038961,36.498260498046875,0.2807558476924896,97.31131744384766
CSGS2,q2_2020,1,robust_condition_cqr,irradiance_outage,down,183,0.5573770491803278,0.3426229508196722,30.097896575927734,0.23152227699756622,105.6571273803711
CSGS2,q2_2020,1,robust_condition_cqr,irradiance_outage,up,154,0.37662337662337664,0.5233766233766234,29.864486694335938,0.22972682118415833,132.05123901367188
CSGS2,q2_2020,1,robust_condition_cqr,recent_power_outage,down,183,0.7213114754098361,0.17868852459016393,40.30077362060547,0.31000596284866333,101.6116714477539
CSGS2,q2_2020,1,robust_condition_cqr,recent_power_outage,up,154,0.538961038961039,0.36103896103896105,36.373573303222656,0.2797967195510864,98.97234344482422
CSGS2,q2_2020,1,robust_condition_cqr,weather_outage,down,183,0.5136612021857924,0.38633879781420766,28.006650924682617,0.21543577313423157,112.00851440429688
CSGS2,q2_2020,1,robust_condition_cqr,weather_outage,up,154,0.3246753246753247,0.5753246753246753,27.332386016845703,0.210249125957489,137.10752868652344
CSGS2,q2_2020,1,robust_local_cqr,clean,down,183,0.5737704918032787,0.32622950819672136,32.55972671508789,0.2504594326019287,98.07878875732422
CSGS2,q2_2020,1,robust_local_cqr,clean,up,154,0.461038961038961,0.438961038961039,32.741546630859375,0.25185805559158325,113.73159790039062
CSGS2,q2_2020,1,robust_local_cqr,combined_outage,down,183,0.7377049180327869,0.1622950819672131,43.71464538574219,0.33626651763916016,99.2822494506836
CSGS2,q2_2020,1,robust_local_cqr,combined_outage,up,154,0.7337662337662337,0.1662337662337663,42.64531707763672,0.3280408978462219,86.98655700683594
CSGS2,q2_2020,1,robust_local_cqr,irradiance_outage,down,183,0.6065573770491803,0.2934426229508197,33.10947036743164,0.25468823313713074,95.47715759277344
CSGS2,q2_2020,1,robust_local_cqr,irradiance_outage,up,154,0.461038961038961,0.438961038961039,33.86774444580078,0.2605211138725281,116.22795867919922
CSGS2,q2_2020,1,robust_local_cqr,recent_power_outage,down,183,0.7704918032786885,0.12950819672131153,45.75825500488281,0.3519865870475769,91.14046478271484
CSGS2,q2_2020,1,robust_local_cqr,recent_power_outage,up,154,0.6623376623376623,0.23766233766233769,41.99146270751953,0.32301124930381775,86.25244903564453
CSGS2,q2_2020,1,robust_local_cqr,weather_outage,down,183,0.5956284153005464,0.3043715846994536,32.71617889404297,0.2516629099845886,96.27908325195312
CSGS2,q2_2020,1,robust_local_cqr,weather_outage,up,154,0.461038961038961,0.438961038961039,32.7574577331543,0.2519804537296295,113.08892822265625
CSGS2,q2_2020,1,robust_risk_mondrian,clean,down,183,0.5300546448087432,0.3699453551912568,29.655454635620117,0.2281188815832138,107.5303726196289
CSGS2,q2_2020,1,robust_risk_mondrian,clean,up,154,0.37662337662337664,0.5233766233766234,29.104995727539062,0.22388458251953125,128.48947143554688
CSGS2,q2_2020,1,robust_risk_mondrian,combined_outage,down,183,0.7486338797814208,0.1513661202185792,42.361270904541016,0.32585594058036804,102.3702163696289
CSGS2,q2_2020,1,robust_risk_mondrian,combined_outage,up,154,0.6688311688311688,0.23116883116883125,40.62093734741211,0.3124687373638153,87.96227264404297
CSGS2,q2_2020,1,robust_risk_mondrian,irradiance_outage,down,183,0.5737704918032787,0.32622950819672136,31.02047348022461,0.23861902952194214,102.8665542602539
CSGS2,q2_2020,1,robust_risk_mondrian,irradiance_outage,up,154,0.38311688311688313,0.5168831168831169,30.829025268554688,0.23714634776115417,127.31341552734375
CSGS2,q2_2020,1,robust_risk_mondrian,recent_power_outage,down,183,0.726775956284153,0.173224043715847,41.508934020996094,0.31929948925971985,100.57186889648438
CSGS2,q2_2020,1,robust_risk_mondrian,recent_power_outage,up,154,0.5584415584415584,0.3415584415584416,37.304359436035156,0.2869566082954407,98.53247833251953
CSGS2,q2_2020,1,robust_risk_mondrian,weather_outage,down,183,0.5519125683060109,0.34808743169398915,30.461519241333008,0.23431937396526337,103.12769317626953
CSGS2,q2_2020,1,robust_risk_mondrian,weather_outage,up,154,0.38311688311688313,0.5168831168831169,29.742897033691406,0.2287915199995041,124.73934936523438
CSGS2,q2_2020,1,robust_rolling_cqr,clean,down,183,0.4918032786885246,0.40819672131147544,28.59435272216797,0.21995656192302704,111.90338134765625
CSGS2,q2_2020,1,robust_rolling_cqr,clean,up,154,0.33766233766233766,0.5623376623376624,28.023462295532227,0.21556510031223297,133.62551879882812
CSGS2,q2_2020,1,robust_rolling_cqr,combined_outage,down,183,0.6775956284153005,0.2224043715846995,36.521419525146484,0.28093400597572327,115.64763641357422
CSGS2,q2_2020,1,robust_rolling_cqr,combined_outage,up,154,0.5324675324675324,0.3675324675324676,34.729637145996094,0.2671510577201843,103.78227996826172
CSGS2,q2_2020,1,robust_rolling_cqr,irradiance_outage,down,183,0.5683060109289617,0.3316939890710383,30.44759178161621,0.2342122495174408,104.9219741821289
CSGS2,q2_2020,1,robust_rolling_cqr,irradiance_outage,up,154,0.38311688311688313,0.5168831168831169,30.177810668945312,0.23213700950145721,130.03819274902344
CSGS2,q2_2020,1,robust_rolling_cqr,recent_power_outage,down,183,0.7103825136612022,0.18961748633879782,38.85920333862305,0.29891693592071533,105.14555358886719
CSGS2,q2_2020,1,robust_rolling_cqr,recent_power_outage,up,154,0.5324675324675324,0.3675324675324676,34.80928421020508,0.26776373386383057,106.45500183105469
CSGS2,q2_2020,1,robust_rolling_cqr,weather_outage,down,183,0.5136612021857924,0.38633879781420766,28.615074157714844,0.22011595964431763,110.34244537353516
CSGS2,q2_2020,1,robust_rolling_cqr,weather_outage,up,154,0.33116883116883117,0.5688311688311689,27.867450714111328,0.21436500549316406,133.7005615234375
CSGS2,q2_2020,4,clean_condition_cqr,clean,down,298,0.5939597315436241,0.3060402684563759,31.333276748657227,0.24102520942687988,148.1952667236328
CSGS2,q2_2020,4,clean_condition_cqr,clean,up,259,0.5019305019305019,0.3980694980694981,30.709882736206055,0.23622986674308777,129.73355102539062
CSGS2,q2_2020,4,clean_condition_cqr,combined_outage,down,298,0.8825503355704698,0.01744966442953022,46.70148468017578,0.35924220085144043,57.29353332519531
CSGS2,q2_2020,4,clean_condition_cqr,combined_outage,up,259,0.6023166023166023,0.2976833976833977,61.77288055419922,0.47517600655555725,156.76918029785156
CSGS2,q2_2020,4,clean_condition_cqr,irradiance_outage,down,298,0.761744966442953,0.13825503355704705,39.023956298828125,0.3001842796802521,113.89106750488281
CSGS2,q2_2020,4,clean_condition_cqr,irradiance_outage,up,259,0.5791505791505791,0.3208494208494209,33.92152786254883,0.26093482971191406,119.146240234375
CSGS2,q2_2020,4,clean_condition_cqr,recent_power_outage,down,298,0.9563758389261745,0.0,53.85292434692383,0.41425326466560364,56.72520065307617
CSGS2,q2_2020,4,clean_condition_cqr,recent_power_outage,up,259,0.4749034749034749,0.4250965250965251,55.352691650390625,0.4257899224758148,206.1479949951172
CSGS2,q2_2020,4,clean_condition_cqr,weather_outage,down,298,0.6241610738255033,0.2758389261744967,32.23237609863281,0.24794135987758636,145.86526489257812
CSGS2,q2_2020,4,clean_condition_cqr,weather_outage,up,259,0.5328185328185329,0.36718146718146716,31.53180694580078,0.24255235493183136,126.26312255859375
CSGS2,q2_2020,4,lgbm_condition_cqr,clean,down,298,0.6879194630872483,0.21208053691275175,31.9953670501709,0.2461182028055191,93.8847427368164
CSGS2,q2_2020,4,lgbm_condition_cqr,clean,up,259,0.5675675675675675,0.3324324324324325,39.25387191772461,0.30195286870002747,107.01529693603516
CSGS2,q2_2020,4,lgbm_condition_cqr,combined_outage,down,298,0.8456375838926175,0.05436241610738257,45.482513427734375,0.34986549615859985,56.18177032470703
CSGS2,q2_2020,4,lgbm_condition_cqr,combined_outage,up,259,0.6138996138996139,0.28610038610038613,59.69706344604492,0.4592081904411316,148.34854125976562
CSGS2,q2_2020,4,lgbm_condition_cqr,irradiance_outage,down,298,0.8557046979865772,0.0442953020134228,39.89649200439453,0.3068960905075073,66.383056640625
CSGS2,q2_2020,4,lgbm_condition_cqr,irradiance_outage,up,259,0.6332046332046332,0.26679536679536686,42.870033264160156,0.329769492149353,99.3096923828125
CSGS2,q2_2020,4,lgbm_condition_cqr,recent_power_outage,down,298,0.9530201342281879,0.0,44.798397064208984,0.3446030616760254,47.69318771362305
CSGS2,q2_2020,4,lgbm_condition_cqr,recent_power_outage,up,259,0.5752895752895753,0.32471042471042477,55.049346923828125,0.4234565198421478,157.99903869628906
CSGS2,q2_2020,4,lgbm_condition_cqr,weather_outage,down,298,0.6711409395973155,0.22885906040268456,31.205347061157227,0.24004113674163818,94.3883285522461
CSGS2,q2_2020,4,lgbm_condition_cqr,weather_outage,up,259,0.555984555984556,0.34401544401544404,39.285953521728516,0.3021996319293976,108.93165588378906
CSGS2,q2_2020,4,oracle_ramp_mondrian,clean,down,298,0.8288590604026845,0.07114093959731549,47.533164978027344,0.36563971638679504,90.2556381225586
CSGS2,q2_2020,4,oracle_ramp_mondrian,clean,up,259,0.8455598455598455,0.05444015444015449,48.34852981567383,0.37191176414489746,67.6922836303711
CSGS2,q2_2020,4,oracle_ramp_mondrian,combined_outage,down,298,0.802013422818792,0.09798657718120807,45.842098236083984,0.352631539106369,103.69930267333984
CSGS2,q2_2020,4,oracle_ramp_mondrian,combined_outage,up,259,0.8571428571428571,0.04285714285714293,43.150569915771484,0.33192744851112366,65.36712646484375
CSGS2,q2_2020,4,oracle_ramp_mondrian,irradiance_outage,down,298,0.8557046979865772,0.0442953020134228,50.61848449707031,0.38937294483184814,87.81394958496094
CSGS2,q2_2020,4,oracle_ramp_mondrian,irradiance_outage,up,259,0.833976833976834,0.06602316602316605,48.39814758300781,0.3722934424877167,70.90345764160156
CSGS2,q2_2020,4,oracle_ramp_mondrian,recent_power_outage,down,298,0.825503355704698,0.074496644295302,47.157073974609375,0.3627467155456543,90.92534637451172
CSGS2,q2_2020,4,oracle_ramp_mondrian,recent_power_outage,up,259,0.8494208494208494,0.050579150579150634,44.608680725097656,0.3431437015533447,67.99119567871094
CSGS2,q2_2020,4,oracle_ramp_mondrian,weather_outage,down,298,0.8322147651006712,0.06778523489932886,49.41780471801758,0.38013696670532227,90.6839370727539
CSGS2,q2_2020,4,oracle_ramp_mondrian,weather_outage,up,259,0.8687258687258688,0.031274131274131256,49.72980499267578,0.38253694772720337,68.38265228271484
CSGS2,q2_2020,4,persistence_condition_cqr,clean,down,298,0.0,0.9,48.04205322265625,0.3695542514324188,289.4646301269531
CSGS2,q2_2020,4,persistence_condition_cqr,clean,up,259,0.0,0.9,45.567626953125,0.35052019357681274,229.32142639160156
CSGS2,q2_2020,4,persistence_condition_cqr,combined_outage,down,298,0.6879194630872483,0.21208053691275175,96.48331451416016,0.7421793341636658,181.75784301757812
CSGS2,q2_2020,4,persistence_condition_cqr,combined_outage,up,259,0.5096525096525096,0.3903474903474904,64.63034057617188,0.4971564710140228,169.43316650390625
CSGS2,q2_2020,4,persistence_condition_cqr,irradiance_outage,down,298,0.0,0.9,48.04205322265625,0.3695542514324188,289.4646301269531
CSGS2,q2_2020,4,persistence_condition_cqr,irradiance_outage,up,259,0.0,0.9,45.567626953125,0.35052019357681274,229.32142639160156
CSGS2,q2_2020,4,persistence_condition_cqr,recent_power_outage,down,298,0.6879194630872483,0.21208053691275175,96.48331451416016,0.7421793341636658,181.75784301757812
CSGS2,q2_2020,4,persistence_condition_cqr,recent_power_outage,up,259,0.5096525096525096,0.3903474903474904,64.63034057617188,0.4971564710140228,169.43316650390625
CSGS2,q2_2020,4,persistence_condition_cqr,weather_outage,down,298,0.0,0.9,48.04205322265625,0.3695542514324188,289.4646301269531
CSGS2,q2_2020,4,persistence_condition_cqr,weather_outage,up,259,0.0,0.9,45.567626953125,0.35052019357681274,229.32142639160156
CSGS2,q2_2020,4,robust_condition_cqr,clean,down,298,0.6778523489932886,0.2221476510067114,32.202449798583984,0.2477111518383026,113.66026306152344
CSGS2,q2_2020,4,robust_condition_cqr,clean,up,259,0.6138996138996139,0.28610038610038613,32.89069747924805,0.25300535559654236,90.52620697021484
CSGS2,q2_2020,4,robust_condition_cqr,combined_outage,down,298,0.7718120805369127,0.12818791946308727,40.772403717041016,0.31363388895988464,110.10433959960938
CSGS2,q2_2020,4,robust_condition_cqr,combined_outage,up,259,0.7760617760617761,0.12393822393822396,37.7437629699707,0.29033663868904114,69.45148468017578
CSGS2,q2_2020,4,robust_condition_cqr,irradiance_outage,down,298,0.7416107382550335,0.15838926174496648,36.785308837890625,0.28296390175819397,103.30606842041016
CSGS2,q2_2020,4,robust_condition_cqr,irradiance_outage,up,259,0.6525096525096525,0.24749034749034748,34.166812896728516,0.26282164454460144,90.73014831542969
CSGS2,q2_2020,4,robust_condition_cqr,recent_power_outage,down,298,0.7416107382550335,0.15838926174496648,38.055885314941406,0.29273757338523865,101.93645477294922
CSGS2,q2_2020,4,robust_condition_cqr,recent_power_outage,up,259,0.6911196911196911,0.20888030888030895,35.301700592041016,0.27155154943466187,78.54918670654297
CSGS2,q2_2020,4,robust_condition_cqr,weather_outage,down,298,0.6778523489932886,0.2221476510067114,32.96034240722656,0.25354108214378357,114.17837524414062
CSGS2,q2_2020,4,robust_condition_cqr,weather_outage,up,259,0.6177606177606177,0.2822393822393823,33.08805465698242,0.25452348589897156,89.72176361083984
CSGS2,q2_2020,4,robust_local_cqr,clean,down,298,0.697986577181208,0.20201342281879198,34.150936126708984,0.26269951462745667,100.95320129394531
CSGS2,q2_2020,4,robust_local_cqr,clean,up,259,0.7644787644787645,0.13552123552123552,43.107975006103516,0.33159980177879333,77.22502899169922
CSGS2,q2_2020,4,robust_local_cqr,combined_outage,down,298,0.7684563758389261,0.1315436241610739,38.77729034423828,0.2982868552207947,95.02617645263672
CSGS2,q2_2020,4,robust_local_cqr,combined_outage,up,259,0.8725868725868726,0.027413127413127403,44.604835510253906,0.34311410784721375,67.3728256225586
CSGS2,q2_2020,4,robust_local_cqr,irradiance_outage,down,298,0.7651006711409396,0.13489932885906042,39.097190856933594,0.3007476329803467,92.62545776367188
CSGS2,q2_2020,4,robust_local_cqr,irradiance_outage,up,259,0.803088803088803,0.09691119691119698,44.19295883178711,0.33994582295417786,78.10321807861328
CSGS2,q2_2020,4,robust_local_cqr,recent_power_outage,down,298,0.7885906040268457,0.11140939597315436,39.500858306884766,0.30385276675224304,88.64710998535156
CSGS2,q2_2020,4,robust_local_cqr,recent_power_outage,up,259,0.8378378378378378,0.06216216216216219,44.0543327331543,0.3388794958591461,70.98345184326172
CSGS2,q2_2020,4,robust_local_cqr,weather_outage,down,298,0.697986577181208,0.20201342281879198,34.35358810424805,0.26425838470458984,103.67344665527344
