station,fold,horizon_steps,method,worst_undercoverage,mean_abs_coverage_error,mean_normalized_width,mean_normalized_interval_score
CSGS7,q3_2020,1,oracle_ramp_mondrian,0.040086206896551735,0.026091490545050056,0.32906391269365537,0.4161596070096083
CSGS7,q3_2020,1,persistence_condition_cqr,0.6392241379310345,0.23954810901001117,0.39692225185309454,0.8807748295722082
CSGS7,q3_2020,1,robust_condition_cqr,0.2943965517241379,0.14567575083426026,0.25318950393433737,0.5167860190118674
CSGS7,q3_2020,1,robust_local_cqr,0.16724137931034488,0.09982132925472748,0.2990788714680065,0.4550642817715899
CSGS7,q3_2020,1,robust_risk_mondrian,0.18879310344827593,0.10886192992213573,0.285795411024422,0.4688821882430968
CSGS7,q3_2020,1,robust_rolling_cqr,0.2728448275862069,0.14253337041156838,0.26356834428323184,0.5062466299041211
CSGS7,q3_2020,4,clean_condition_cqr,0.27190900098911974,0.11637140115688674,0.3676131187215964,0.641726046058771
CSGS7,q3_2020,4,lgbm_condition_cqr,0.10079129574678536,0.04701002525632033,0.4116377762824457,0.4987249930716252
CSGS7,q3_2020,4,oracle_ramp_mondrian,0.03649851632047485,0.021046961990992274,0.3633583434335796,0.4783292392940135
CSGS7,q3_2020,4,persistence_condition_cqr,0.502373887240356,0.20922854546269484,0.5477368456765273,1.0059463803969035
CSGS7,q3_2020,4,robust_condition_cqr,0.20959446092977252,0.0987887390843433,0.30606010781817317,0.5423766414527851
CSGS7,q3_2020,4,robust_local_cqr,0.08991097922848668,0.06206136841676154,0.3574580739257784,0.48507298689138134
CSGS7,q3_2020,4,robust_risk_mondrian,0.13442136498516322,0.06975092721097254,0.33163729683164134,0.5136016446725757
CSGS7,q3_2020,4,robust_rolling_cqr,0.17200791295746787,0.09411519421284872,0.3184645061131509,0.5315597089409819
CSGS7,q4_2020,1,clean_condition_cqr,0.4440140845070423,0.1720676691729323,0.3633182597407908,0.720588790755756
CSGS7,q4_2020,1,lgbm_condition_cqr,0.3330985915492958,0.1432815312930213,0.37231474744113247,0.643369709678896
CSGS7,q4_2020,1,oracle_ramp_mondrian,0.03204225352112677,0.03322937625754526,0.331675056140789,0.4166189645296513
CSGS7,q4_2020,1,persistence_condition_cqr,0.5161971830985916,0.21392354124748497,0.3811395936681061,0.9312914694927235
CSGS7,q4_2020,1,robust_condition_cqr,0.34190140845070427,0.1752655406120936,0.2504737608882091,0.5294353009634577
CSGS7,q4_2020,1,robust_local_cqr,0.23450704225352115,0.1329844858625437,0.27319057000666885,0.48563777548607157
CSGS7,q4_2020,1,robust_risk_mondrian,0.21514084507042253,0.1237268346923647,0.2813344827047091,0.47593825962410624
CSGS7,q4_2020,1,robust_rolling_cqr,0.3242957746478874,0.1692769776554061,0.2496124232953568,0.5245267011349573
CSGS7,q4_2020,4,clean_condition_cqr,0.16387536514118795,0.08339911066099094,0.3556588648013677,0.5549821485329053
CSGS7,q4_2020,4,lgbm_condition_cqr,0.1526229170952479,0.08953028165473384,0.38059485876059507,0.4840312501977412
CSGS7,q4_2020,4,oracle_ramp_mondrian,0.0,0.033198357372942466,0.3418827165227778,0.4202022876088895
CSGS7,q4_2020,4,persistence_condition_cqr,0.5728334956183058,0.2620714920555814,0.4951914488814498,1.0713306104166975
CSGS7,q4_2020,4,robust_condition_cqr,0.0830574488802337,0.0588729884558997,0.2813358183010002,0.43381289920008326
CSGS7,q4_2020,4,robust_local_cqr,0.07818889970788712,0.05751670540339852,0.2971656269924024,0.4402503487203225
CSGS7,q4_2020,4,robust_risk_mondrian,0.06163583252190852,0.04309766724282673,0.3032048057675268,0.42231831150860505
CSGS7,q4_2020,4,robust_rolling_cqr,0.1054527750730283,0.06580133154469321,0.2676531637325805,0.4339319845847802
CSGS8,q1_2020,1,clean_condition_cqr,0.5397058823529413,0.1842092744270704,0.3369770569639843,0.5739449810034297
CSGS8,q1_2020,1,lgbm_condition_cqr,0.4073529411764706,0.1563698601803591,0.35811531064983254,0.5332700780807401
CSGS8,q1_2020,1,oracle_ramp_mondrian,0.16470588235294115,0.07615123686605445,0.1884438608991615,0.2649898463664078
CSGS8,q1_2020,1,persistence_condition_cqr,0.9,0.32401960784313727,0.33957612582903957,0.6119189518070497
CSGS8,q1_2020,1,robust_condition_cqr,0.5544117647058824,0.22305431455282534,0.15154381693189758,0.37202651962841704
CSGS8,q1_2020,1,robust_local_cqr,0.44411764705882356,0.1975932820385538,0.1607342918162629,0.32902706255781655
CSGS8,q1_2020,1,robust_risk_mondrian,0.4661764705882353,0.18757590800033097,0.16411750703234693,0.33043951565255697
CSGS8,q1_2020,1,robust_rolling_cqr,0.5617647058823529,0.20521097046413503,0.15739797657146634,0.360338226741934
CSGS8,q1_2020,4,clean_condition_cqr,0.3805194805194806,0.13908142754200328,0.3072726247861091,0.5625418544491672
CSGS8,q1_2020,4,lgbm_condition_cqr,0.3848484848484849,0.13624834072894149,0.34417642718612707,0.5670581850047386
CSGS8,q1_2020,4,oracle_ramp_mondrian,0.2333333333333334,0.10259794440019725,0.23551207063083485,0.3922704482551646
CSGS8,q1_2020,4,persistence_condition_cqr,0.7744588744588745,0.30907790582383826,0.4940696394275886,0.7434261611540525
CSGS8,q1_2020,4,robust_condition_cqr,0.4064935064935065,0.19674604077607832,0.19511708156782986,0.5242828184753898
CSGS8,q1_2020,4,robust_local_cqr,0.3761904761904762,0.17744854227958107,0.20126132413700132,0.4832814737110275
CSGS8,q1_2020,4,robust_risk_mondrian,0.3848484848484849,0.17668221640687226,0.1999512815853473,0.5140853403846819
CSGS8,q1_2020,4,robust_rolling_cqr,0.40216450216450217,0.1849416749291593,0.19867891882641373,0.5135360299413365
CSGS8,q2_2020,1,clean_condition_cqr,0.75,0.27616071428571426,0.2499382499314602,0.9257289076819573
CSGS8,q2_2020,1,lgbm_condition_cqr,0.7125,0.281625,0.27365483426839926,0.9819500057676294
CSGS8,q2_2020,1,oracle_ramp_mondrian,0.0050000000000000044,0.0465892857142857,0.20170892396218493,0.21543467859150106
CSGS8,q2_2020,1,persistence_condition_cqr,0.9,0.3262142857142857,0.2593750360565271,0.8560941930303005
CSGS8,q2_2020,1,robust_condition_cqr,0.25625,0.10230357142857142,0.13722231663688148,0.22285373164676256
CSGS8,q2_2020,1,robust_local_cqr,0.08125000000000004,0.05196428571428572,0.1605171690771282,0.19717516097646856
CSGS8,q2_2020,1,robust_risk_mondrian,0.14375000000000004,0.07385714285714286,0.1486378507795611,0.2100039075332883
CSGS8,q2_2020,1,robust_rolling_cqr,0.25,0.10401785714285716,0.13716264172620268,0.22342149455091
CSGS8,q2_2020,4,clean_condition_cqr,0.450561797752809,0.14819580594124776,0.2407396791840378,0.5186190965416027
CSGS8,q2_2020,4,lgbm_condition_cqr,0.2595505617977528,0.13911183217323742,0.27230248125886036,0.5665527658959104
CSGS8,q2_2020,4,oracle_ramp_mondrian,0.0,0.05357227686101792,0.23519679924252784,0.25111634483169126
CSGS8,q2_2020,4,persistence_condition_cqr,0.9,0.3922044774737418,0.37614707463416686,1.2090501043752961
CSGS8,q2_2020,4,robust_condition_cqr,0.12471910112359552,0.06023152267118627,0.16583204352573505,0.23553716980197717
CSGS8,q2_2020,4,robust_local_cqr,0.006741573033707926,0.046578247094392476,0.19858500667595508,0.21800141802189676
CSGS8,q2_2020,4,robust_risk_mondrian,0.07415730337078652,0.0467111381285754,0.17418696602926823,0.23287195250640366
CSGS8,q2_2020,4,robust_rolling_cqr,0.13595505617977532,0.057741979637599194,0.15911132004242518,0.23928478170600714
CSGS8,q3_2020,1,clean_condition_cqr,0.4691056910569106,0.2166069519255987,0.2787495111630502,0.7114632382809329
CSGS8,q3_2020,1,lgbm_condition_cqr,0.4772357723577236,0.23118057657003366,0.30789678638364354,0.7478194748429143
CSGS8,q3_2020,1,oracle_ramp_mondrian,0.005691056910569148,0.013051705703161253,0.1562312867331968,0.18283473109133191
CSGS8,q3_2020,1,persistence_condition_cqr,0.9,0.34458936028566245,0.27053175339182667,0.8706371583940443
CSGS8,q3_2020,1,robust_condition_cqr,0.2943089430894309,0.12710896499252122,0.12290278481425373,0.21411137255147503
CSGS8,q3_2020,1,robust_local_cqr,0.10731707317073169,0.06370614698702817,0.1420421630726279,0.18227087869459058
CSGS8,q3_2020,1,robust_risk_mondrian,0.2170731707317073,0.10402872763218944,0.1301281509895787,0.20309633440665276
CSGS8,q3_2020,1,robust_rolling_cqr,0.2617886178861789,0.1234442321381739,0.12523709815074108,0.21181963891138422
CSGS8,q3_2020,4,clean_condition_cqr,0.2846153846153846,0.11206706114398421,0.24351566471131356,0.459444115408982
CSGS8,q3_2020,4,lgbm_condition_cqr,0.18402366863905328,0.0892599818753665,0.296766014244695,0.47532090614666966
CSGS8,q3_2020,4,oracle_ramp_mondrian,0.005405405405405461,0.013708833093448447,0.15526491167337067,0.19071715206634882
CSGS8,q3_2020,4,persistence_condition_cqr,0.9,0.3912507063276294,0.385941499371316,1.2529937789990755
CSGS8,q3_2020,4,robust_condition_cqr,0.09526627218934913,0.039821525667679526,0.13582435521777766,0.19482094039571235
CSGS8,q3_2020,4,robust_local_cqr,0.01834319526627226,0.027414041260195088,0.1540041628471592,0.18339917938200317
CSGS8,q3_2020,4,robust_risk_mondrian,0.04792899408284024,0.022221546990777753,0.150238414980285,0.19038089137589015
CSGS8,q3_2020,4,robust_rolling_cqr,0.09230769230769231,0.03864385095154327,0.13790622929589522,0.19502120701976267
CSGS8,q4_2020,1,clean_condition_cqr,0.4303867403314917,0.17952061104911562,0.2965372200853662,0.47760134212282734
CSGS8,q4_2020,1,lgbm_condition_cqr,0.46353591160220997,0.18674043284672792,0.341274394007657,0.5449572065585407
CSGS8,q4_2020,1,oracle_ramp_mondrian,0.0,0.017708646900411573,0.146671675858338,0.1693383551722934
CSGS8,q4_2020,1,persistence_condition_cqr,0.9,0.3409535682539876,0.29652067558736694,0.7244644215123334
CSGS8,q4_2020,1,robust_condition_cqr,0.325414364640884,0.15539548220155255,0.11187490873925716,0.20983143078440403
CSGS8,q4_2020,1,robust_local_cqr,0.22596685082872925,0.11634440839584403,0.12639802501469538,0.1850642500768346
CSGS8,q4_2020,1,robust_risk_mondrian,0.2977900552486188,0.1372543534512903,0.11879328338589616,0.1966200690644048
CSGS8,q4_2020,1,robust_rolling_cqr,0.33093922651933705,0.15304516075412183,0.11164327804350675,0.2103897687320619
CSGS8,q4_2020,4,clean_condition_cqr,0.15344352617079893,0.06675431483174887,0.2628570502557335,0.3426074316989597
CSGS8,q4_2020,4,lgbm_condition_cqr,0.23057851239669425,0.08886362198565653,0.32424424518763717,0.39547488044810447
CSGS8,q4_2020,4,oracle_ramp_mondrian,0.0,0.028236051921760784,0.15132631975733019,0.1755491321265487
CSGS8,q4_2020,4,persistence_condition_cqr,0.9,0.3629749765638929,0.4205522483997314,0.98787653727174
CSGS8,q4_2020,4,robust_condition_cqr,0.08457300275482094,0.04204581399495043,0.129927640794826,0.17720827111833898
CSGS8,q4_2020,4,robust_local_cqr,0.010192837465564764,0.025902678330083917,0.14207893130176075,0.16997485895808545
CSGS8,q4_2020,4,robust_risk_mondrian,0.03498622589531686,0.028523036399293756,0.1386026535132843,0.17436930368973735
CSGS8,q4_2020,4,robust_rolling_cqr,0.08457300275482094,0.04394773316769899,0.12887617557450395,0.1775478463488986
