station,fold,horizon_steps,method,condition,ramp_group,n,coverage,coverage_error,mean_width,median_width,interval_score,mae,rmse,undercoverage_error,overcoverage_error,normalized_width,normalized_interval_score,ramp_prevalence
CSGS2,q1_2020,4,clean_condition_cqr,recent_power_outage,ramp,473,0.9112050739957717,0.011205073995771642,57.684960201461394,61.4460232257843,72.89305058139009,15.163588100142508,21.168855294603375,0.0,0.011205073995771642,0.44373046308816455,0.5607157737030006,0.08121565934065934
CSGS2,q1_2020,4,clean_condition_cqr,weather_outage,non_ramp,5351,0.9254344982246309,0.02543449822463084,20.166580583531236,19.188393354415894,28.880894226952343,4.760456720801058,8.25984055033855,0.0,0.02543449822463084,0.15512754295024028,0.22216072482271032,
CSGS2,q1_2020,4,clean_condition_cqr,weather_outage,ramp,473,0.5687103594080338,0.3312896405919662,30.229398503490028,28.730480194091797,106.23526184541227,15.019817960879767,18.588420404535007,0.3312896405919662,0.0,0.23253383464223099,0.8171943218877866,0.08121565934065934
CSGS2,q1_2020,4,lgbm_condition_cqr,clean,non_ramp,5351,0.9450569986918333,0.04505699869183333,22.571901780783076,19.35019016265869,25.320118235358372,4.66279278121465,8.02620836403136,0.0,0.04505699869183333,0.17363001369833136,0.19477014027198747,
CSGS2,q1_2020,4,lgbm_condition_cqr,clean,ramp,473,0.6088794926004228,0.2911205073995772,36.94642262129275,37.5996036529541,81.84845085227842,14.432654976277725,18.340818056451315,0.2911205073995772,0.0,0.2842032509330211,0.6296034680944493,0.08121565934065934
CSGS2,q1_2020,4,lgbm_condition_cqr,combined_outage,non_ramp,5351,0.9366473556344609,0.036647355634460865,54.12263657120839,57.64104080200195,62.786290457107775,17.647031341676698,22.83612293261423,0.0,0.036647355634460865,0.41632797362467994,0.4829714650546752,
CSGS2,q1_2020,4,lgbm_condition_cqr,combined_outage,ramp,473,0.9492600422832981,0.049260042283298056,60.317077096795806,65.34040260314941,70.01831828859531,17.68879908556414,24.31926924272635,0.0,0.049260042283298056,0.4639775161291985,0.5386024483738101,0.08121565934065934
CSGS2,q1_2020,4,lgbm_condition_cqr,irradiance_outage,non_ramp,5351,0.8947860213044291,0.005213978695570942,24.65869555693554,20.34852647781372,26.748611883109362,5.6177699046622465,8.695939534280964,0.005213978695570942,0.0,0.18968227351488878,0.2057585529469951,
CSGS2,q1_2020,4,lgbm_condition_cqr,irradiance_outage,ramp,473,0.7082452431289641,0.19175475687103594,38.93251434986107,39.069786071777344,68.09108345796517,13.633646076564808,17.55378060152455,0.19175475687103594,0.0,0.29948087961431596,0.5237775650612705,0.08121565934065934
CSGS2,q1_2020,4,lgbm_condition_cqr,recent_power_outage,non_ramp,5351,0.9502896654830872,0.05028966548308722,52.53851127317564,57.48667526245117,62.07469662985449,15.486453354027898,20.6089918737566,0.0,0.05028966548308722,0.40414239440904337,0.4774976663834961,
CSGS2,q1_2020,4,lgbm_condition_cqr,recent_power_outage,ramp,473,0.9386892177589852,0.03868921775898515,60.30743038446404,64.46909713745117,72.73939535450229,17.086290581974872,23.721927985687618,0.0,0.03868921775898515,0.4639033106497234,0.5595338104192484,0.08121565934065934
CSGS2,q1_2020,4,lgbm_condition_cqr,weather_outage,non_ramp,5351,0.9424406652962063,0.04244066529620627,22.887536628477058,20.23159396648407,25.636217573912067,4.6667435666219195,7.9338350180448804,0.0,0.04244066529620627,0.17605797406520815,0.19720167364547744,
CSGS2,q1_2020,4,lgbm_condition_cqr,weather_outage,ramp,473,0.587737843551797,0.312262156448203,36.34719692135966,36.70786666870117,83.53538027664068,15.892688923292885,19.52037440700273,0.312262156448203,0.0,0.2795938224719974,0.6425798482818514,0.08121565934065934
CSGS2,q1_2020,4,oracle_ramp_mondrian,clean,non_ramp,5351,0.8605868062044477,0.039413193795552304,18.11468603536194,13.40710163116455,32.74065870566075,5.253529218074325,9.6571275224629,0.039413193795552304,0.0,0.1393437387335534,0.251851220812775,
CSGS2,q1_2020,4,oracle_ramp_mondrian,clean,ramp,473,0.8858350951374208,0.014164904862579264,45.354971794818006,44.64237689971924,58.428791476473535,11.935156461993433,15.680686076462045,0.014164904862579264,0.0,0.34888439842167696,0.4494522421267195,0.08121565934065934
CSGS2,q1_2020,4,oracle_ramp_mondrian,combined_outage,non_ramp,5351,0.8316202578957205,0.06837974210427955,19.163447078867957,17.626312255859375,46.76333463565128,6.98466818601962,11.912621438152062,0.06837974210427955,0.0,0.14741113137590736,0.3597179587357791,
CSGS2,q1_2020,4,oracle_ramp_mondrian,combined_outage,ramp,473,0.9006342494714588,0.0006342494714587366,52.50312700852689,52.34689712524414,61.56019358016377,14.226982319518829,17.43100280643092,0.0,0.0006342494714587366,0.40387020775789917,0.4735399506166444,0.08121565934065934
CSGS2,q1_2020,4,oracle_ramp_mondrian,irradiance_outage,non_ramp,5351,0.8725471874415996,0.027452812558400375,19.1731025081492,15.595343828201294,32.26186770681202,5.56226485853801,9.989192085896264,0.027452812558400375,0.0,0.14748540390884,0.24816821312932322,
CSGS2,q1_2020,4,oracle_ramp_mondrian,irradiance_outage,ramp,473,0.8900634249471459,0.009936575052854169,46.47499835415572,45.88307857513428,58.82923302035503,11.949798403217223,15.68236075679166,0.009936575052854169,0.0,0.35749998733965943,0.4525325616950387,0.08121565934065934
CSGS2,q1_2020,4,oracle_ramp_mondrian,recent_power_outage,non_ramp,5351,0.8312464959820595,0.06875350401794056,19.79167843032214,16.899240493774414,38.50517197984174,6.592868379604488,11.384578038983028,0.06875350401794056,0.0,0.15224368023324722,0.29619363061416726,
CSGS2,q1_2020,4,oracle_ramp_mondrian,recent_power_outage,ramp,473,0.9006342494714588,0.0006342494714587366,43.88185659416382,46.006187438964844,56.87226767815949,11.811787916981393,15.002588592515199,0.0,0.0006342494714587366,0.33755274303202937,0.4374789821396884,0.08121565934065934
CSGS2,q1_2020,4,oracle_ramp_mondrian,weather_outage,non_ramp,5351,0.8587179966361428,0.041282003363857234,17.81679683974682,15.196438074111938,32.283794813367365,5.185114928900724,9.349391827747775,0.041282003363857234,0.0,0.13705228338266787,0.24833688317974897,
CSGS2,q1_2020,4,oracle_ramp_mondrian,weather_outage,ramp,473,0.8942917547568711,0.005708245243128962,48.342661853454395,46.660521507263184,60.933401177229705,13.220681476479605,16.852383057008527,0.005708245243128962,0.0,0.3718666296419569,0.4687184705940747,0.08121565934065934
CSGS2,q1_2020,4,persistence_condition_cqr,clean,non_ramp,5351,1.0,0.09999999999999998,44.24630092660293,38.95056915283203,44.24630092660293,5.798495728099171,9.125592279734466,0.0,0.09999999999999998,0.34035616097386867,0.34035616097386867,
CSGS2,q1_2020,4,persistence_condition_cqr,clean,ramp,473,0.35306553911205074,0.5469344608879493,53.55344877554297,60.485599517822266,172.90924010638454,35.410978976692256,36.34025823967364,0.5469344608879493,0.0,0.4119496059657151,1.3300710777414195,0.08121565934065934
CSGS2,q1_2020,4,persistence_condition_cqr,combined_outage,non_ramp,5351,0.9751448327415436,0.0751448327415436,88.02193775841553,78.93876647949219,92.44097407147987,17.656544785825385,26.416384416965965,0.0,0.0751448327415436,0.6770918289108887,0.7110844159344606,
CSGS2,q1_2020,4,persistence_condition_cqr,combined_outage,ramp,473,0.8498942917547568,0.050105708245243186,89.24227701968672,76.55036926269531,117.67710981642469,46.78069595504261,50.7468094520609,0.050105708245243186,0.0,0.6864790539975902,0.9052085370494207,0.08121565934065934
CSGS2,q1_2020,4,persistence_condition_cqr,irradiance_outage,non_ramp,5351,1.0,0.09999999999999998,44.24630092660293,38.95056915283203,44.24630092660293,5.798495728099171,9.125592279734466,0.0,0.09999999999999998,0.34035616097386867,0.34035616097386867,
CSGS2,q1_2020,4,persistence_condition_cqr,irradiance_outage,ramp,473,0.35306553911205074,0.5469344608879493,53.55344877554297,60.485599517822266,172.90924010638454,35.410978976692256,36.34025823967364,0.5469344608879493,0.0,0.4119496059657151,1.3300710777414195,0.08121565934065934
CSGS2,q1_2020,4,persistence_condition_cqr,recent_power_outage,non_ramp,5351,0.9751448327415436,0.0751448327415436,88.02193775841553,78.93876647949219,92.44097407147987,17.656544785825385,26.416384416965965,0.0,0.0751448327415436,0.6770918289108887,0.7110844159344606,
CSGS2,q1_2020,4,persistence_condition_cqr,recent_power_outage,ramp,473,0.8498942917547568,0.050105708245243186,89.24227701968672,76.55036926269531,117.67710981642469,46.78069595504261,50.7468094520609,0.050105708245243186,0.0,0.6864790539975902,0.9052085370494207,0.08121565934065934
CSGS2,q1_2020,4,persistence_condition_cqr,weather_outage,non_ramp,5351,1.0,0.09999999999999998,44.24630092660293,38.95056915283203,44.24630092660293,5.798495728099171,9.125592279734466,0.0,0.09999999999999998,0.34035616097386867,0.34035616097386867,
CSGS2,q1_2020,4,persistence_condition_cqr,weather_outage,ramp,473,0.35306553911205074,0.5469344608879493,53.55344877554297,60.485599517822266,172.90924010638454,35.410978976692256,36.34025823967364,0.5469344608879493,0.0,0.4119496059657151,1.3300710777414195,0.08121565934065934
CSGS2,q1_2020,4,robust_condition_cqr,clean,non_ramp,5351,0.9017006167071575,0.0017006167071574874,19.422410233006193,14.928651094436646,32.40122539239885,5.253529218074325,9.6571275224629,0.0,0.0017006167071574874,0.14940315563850917,0.249240195326145,
CSGS2,q1_2020,4,robust_condition_cqr,clean,ramp,473,0.6575052854122622,0.24249471458773786,29.46268570672004,28.02790069580078,77.10454728156643,11.935156461993433,15.680686076462045,0.24249471458773786,0.0,0.22663604389784647,0.5931119021658956,0.08121565934065934
CSGS2,q1_2020,4,robust_condition_cqr,combined_outage,non_ramp,5351,0.8775929732760231,0.022407026723976875,23.30776221914573,22.512296676635742,43.33120164734652,6.98466818601962,11.912621438152062,0.022407026723976875,0.0,0.1792904786088133,0.3333169357488194,
CSGS2,q1_2020,4,robust_condition_cqr,combined_outage,ramp,473,0.6723044397463002,0.22769556025369986,35.6917909206724,34.95944309234619,83.08923420108398,14.226982319518829,17.43100280643092,0.22769556025369986,0.0,0.27455223785132615,0.6391479553929537,0.08121565934065934
CSGS2,q1_2020,4,robust_condition_cqr,irradiance_outage,non_ramp,5351,0.909736497850869,0.009736497850868941,20.451545806273565,17.08696687221527,32.066417339630355,5.56226485853801,9.989192085896264,0.0,0.009736497850868941,0.15731958312518127,0.24666474876638736,
CSGS2,q1_2020,4,robust_condition_cqr,irradiance_outage,ramp,473,0.6997885835095138,0.20021141649048624,31.753932434821355,30.641387939453125,73.498066104854,11.949798403217223,15.68236075679166,0.20021141649048624,0.0,0.24426101872939504,0.5653697392681077,0.08121565934065934
CSGS2,q1_2020,4,robust_condition_cqr,recent_power_outage,non_ramp,5351,0.8575967108951598,0.04240328910484026,20.694989105579463,17.933725476264954,37.82306907068025,6.592868379604488,11.384578038983028,0.04240328910484026,0.0,0.15919222388907278,0.29094668515907884,
CSGS2,q1_2020,4,robust_condition_cqr,recent_power_outage,ramp,473,0.7780126849894292,0.12198731501057081,33.63013459779874,35.336591720581055,63.27803699174466,11.811787916981393,15.002588592515199,0.12198731501057081,0.0,0.25869334305999026,0.4867541307057282,0.08121565934065934
CSGS2,q1_2020,4,robust_condition_cqr,weather_outage,non_ramp,5351,0.909736497850869,0.009736497850868941,20.080732131400534,17.846815824508667,31.69284337911587,5.185114928900724,9.349391827747775,0.0,0.009736497850868941,0.15446717024154258,0.24379110291627593,
CSGS2,q1_2020,4,robust_condition_cqr,weather_outage,ramp,473,0.6025369978858351,0.2974630021141649,30.435344844524913,28.097482681274414,89.04465415693001,13.220681476479605,16.852383057008527,0.2974630021141649,0.0,0.23411803726557626,0.6849588781302308,0.08121565934065934
CSGS2,q1_2020,4,robust_local_cqr,clean,non_ramp,5351,0.9080545692393945,0.008054569239394516,21.64892477712101,19.69667625427246,30.11922270020077,5.253529218074325,9.6571275224629,0.0,0.008054569239394516,0.16653019059323854,0.23168632846308285,
CSGS2,q1_2020,4,robust_local_cqr,clean,ramp,473,0.7653276955602537,0.13467230443974632,35.41452237072127,34.709102630615234,66.10523771770282,11.935156461993433,15.680686076462045,0.13467230443974632,0.0,0.2724194028517021,0.508501828597714,0.08121565934065934
CSGS2,q1_2020,4,robust_local_cqr,combined_outage,non_ramp,5351,0.8757241637077182,0.024275836292281805,23.387224385724537,25.07992911338806,39.51193601671091,6.98466818601962,11.912621438152062,0.024275836292281805,0.0,0.1799017260440349,0.3039379693593147,
CSGS2,q1_2020,4,robust_local_cqr,combined_outage,ramp,473,0.7251585623678647,0.17484143763213533,39.176496119255354,38.96947479248047,71.33632168520643,14.226982319518829,17.43100280643092,0.17484143763213533,0.0,0.3013576624558104,0.5487409360400495,0.08121565934065934
CSGS2,q1_2020,4,robust_local_cqr,irradiance_outage,non_ramp,5351,0.9175854980377499,0.01758549803774989,22.70383503692149,21.58307647705078,29.848497661719474,5.56226485853801,9.989192085896264,0.0,0.01758549803774989,0.17464488489939609,0.22960382816707287,
CSGS2,q1_2020,4,robust_local_cqr,irradiance_outage,ramp,473,0.8118393234672304,0.0881606765327696,38.193511628008295,37.781039237976074,63.792964447187316,11.949798403217223,15.68236075679166,0.0881606765327696,0.0,0.29379624329237153,0.4907151111322101,0.08121565934065934
CSGS2,q1_2020,4,robust_local_cqr,recent_power_outage,non_ramp,5351,0.8899271164268361,0.010072883573163938,23.695196646719076,21.804513454437256,33.68979394689155,6.592868379604488,11.384578038983028,0.010072883573163938,0.0,0.1822707434363006,0.259152261129935,
CSGS2,q1_2020,4,robust_local_cqr,recent_power_outage,ramp,473,0.8562367864693446,0.043763213530655376,39.471357778035674,42.59986400604248,57.1935675380846,11.811787916981393,15.002588592515199,0.043763213530655376,0.0,0.3036258290618129,0.4399505195237277,0.08121565934065934
CSGS2,q1_2020,4,robust_local_cqr,weather_outage,non_ramp,5351,0.9192674266492245,0.01926742664922443,21.759271330224067,20.82538390159607,28.896648707305932,5.185114928900724,9.349391827747775,0.0,0.01926742664922443,0.16737901023249283,0.22228191313312257,
CSGS2,q1_2020,4,robust_local_cqr,weather_outage,ramp,473,0.7293868921775899,0.17061310782241013,36.642105731821715,36.6513786315918,72.57140520634032,13.220681476479605,16.852383057008527,0.17061310782241013,0.0,0.281862351783244,0.5582415785103101,0.08121565934065934
CSGS2,q1_2020,4,robust_risk_mondrian,clean,non_ramp,5351,0.903008783404971,0.003008783404971016,20.826115424634615,16.11199951171875,30.29734228815277,5.253529218074325,9.6571275224629,0.0,0.003008783404971016,0.16020088788180473,0.2330564791396367,
CSGS2,q1_2020,4,robust_risk_mondrian,clean,ramp,473,0.7864693446088795,0.1135306553911205,36.02777323112616,35.38072967529297,68.03373914243492,11.935156461993433,15.680686076462045,0.1135306553911205,0.0,0.2771367171625089,0.5233364549418071,0.08121565934065934
CSGS2,q1_2020,4,robust_risk_mondrian,combined_outage,non_ramp,5351,0.8845075686787517,0.015492431321248334,23.46108658563407,25.01812744140625,43.75013661578766,6.98466818601962,11.912621438152062,0.015492431321248334,0.0,0.18046989681256978,0.3365395124291358,
CSGS2,q1_2020,4,robust_risk_mondrian,combined_outage,ramp,473,0.7357293868921776,0.16427061310782243,39.654377109184075,39.68605661392212,71.74554211647893,14.226982319518829,17.43100280643092,0.16427061310782243,0.0,0.30503367007064675,0.5518887855113764,0.08121565934065934
CSGS2,q1_2020,4,robust_risk_mondrian,irradiance_outage,non_ramp,5351,0.9203887123902075,0.020388712390207453,22.072297492671783,18.43196702003479,30.080691599708807,5.56226485853801,9.989192085896264,0.0,0.020388712390207453,0.16978690378978295,0.23138993538237543,
CSGS2,q1_2020,4,robust_risk_mondrian,irradiance_outage,ramp,473,0.813953488372093,0.086046511627907,38.471482641301876,37.9600887298584,67.01622506725674,11.949798403217223,15.68236075679166,0.086046511627907,0.0,0.2959344818561683,0.5155094235942826,0.08121565934065934
CSGS2,q1_2020,4,robust_risk_mondrian,recent_power_outage,non_ramp,5351,0.8689964492618202,0.03100355073817984,21.370277862003885,18.29692703485489,36.83701755270862,6.592868379604488,11.384578038983028,0.03100355073817984,0.0,0.16438675278464526,0.283361673482374,
CSGS2,q1_2020,4,robust_risk_mondrian,recent_power_outage,ramp,473,0.8012684989429175,0.0987315010570825,36.00078529595194,38.51028633117676,62.12552343195513,11.811787916981393,15.002588592515199,0.0987315010570825,0.0,0.2769291176611688,0.47788864178427026,0.08121565934065934
CSGS2,q1_2020,4,robust_risk_mondrian,weather_outage,non_ramp,5351,0.9125397122033265,0.012539712203326503,21.16650171689616,19.47654914855957,29.332362815134655,5.185114928900724,9.349391827747775,0.0,0.012539712203326503,0.16281924397612432,0.2256335601164204,
CSGS2,q1_2020,4,robust_risk_mondrian,weather_outage,ramp,473,0.7315010570824524,0.16849894291754763,37.89715967740052,36.58457374572754,75.40460053979406,13.220681476479605,16.852383057008527,0.16849894291754763,0.0,0.29151661290308095,0.5800353887676466,0.08121565934065934
CSGS2,q1_2020,4,robust_rolling_cqr,clean,non_ramp,5351,0.912352831246496,0.012352831246495999,22.03630401753124,17.745664596557617,31.998634181058925,5.253529218074325,9.6571275224629,0.0,0.012352831246495999,0.16951003090408645,0.24614333985429943,
CSGS2,q1_2020,4,robust_rolling_cqr,clean,ramp,473,0.7103594080338267,0.18964059196617333,32.15227391295151,31.56021022796631,71.12334707669173,11.935156461993433,15.680686076462045,0.18964059196617333,0.0,0.24732518394578082,0.5471026698207057,0.08121565934065934
CSGS2,q1_2020,4,robust_rolling_cqr,combined_outage,non_ramp,5351,0.9073070454120725,0.007307045412072499,28.14700008601638,23.835384368896484,40.31132905003449,6.98466818601962,11.912621438152062,0.0,0.007307045412072499,0.21651538527704908,0.3100871465387268,
CSGS2,q1_2020,4,robust_rolling_cqr,combined_outage,ramp,473,0.7441860465116279,0.15581395348837213,39.44797058696474,38.966041564941406,73.16615238760541,14.226982319518829,17.43100280643092,0.15581395348837213,0.0,0.3034459275920365,0.5628165568277339,0.08121565934065934
CSGS2,q1_2020,4,robust_rolling_cqr,irradiance_outage,non_ramp,5351,0.9106709026350215,0.010670902635021462,21.940875820660995,18.07103729248047,32.06909869117631,5.56226485853801,9.989192085896264,0.0,0.010670902635021462,0.1687759678512384,0.24668537454751005,
CSGS2,q1_2020,4,robust_rolling_cqr,irradiance_outage,ramp,473,0.7378435517970402,0.16215644820295982,33.46211100189334,32.714799880981445,69.76789379684574,11.949798403217223,15.68236075679166,0.16215644820295982,0.0,0.257400853860718,0.5366761061295826,0.08121565934065934
CSGS2,q1_2020,4,robust_rolling_cqr,recent_power_outage,non_ramp,5351,0.8979629975705475,0.0020370024294524836,24.966199982124113,20.80723237991333,35.73388127669348,6.592868379604488,11.384578038983028,0.0020370024294524836,0.0,0.1920476921701855,0.2748760098207191,
CSGS2,q1_2020,4,robust_rolling_cqr,recent_power_outage,ramp,473,0.8308668076109936,0.06913319238900639,38.07503229058712,38.44139099121094,60.93007877154422,11.811787916981393,15.002588592515199,0.06913319238900639,0.0,0.29288486377374706,0.46869291362726323,0.08121565934065934
CSGS2,q1_2020,4,robust_rolling_cqr,weather_outage,non_ramp,5351,0.9220706410016819,0.02207064100168188,22.548731087610214,19.351135730743408,31.188506066818135,5.185114928900724,9.349391827747775,0.0,0.02207064100168188,0.17345177759700164,0.23991158512937028,
CSGS2,q1_2020,4,robust_rolling_cqr,weather_outage,ramp,473,0.638477801268499,0.26152219873150107,32.9407703148843,32.25368118286133,81.65451739889906,13.220681476479605,16.852383057008527,0.26152219873150107,0.0,0.25339054088372537,0.6281116722992235,0.08121565934065934
CSGS2,q2_2020,1,clean_condition_cqr,clean,non_ramp,5487,0.8992163295061053,0.000783670493894717,10.085949596502354,9.607460021972656,13.944684593193335,2.2459755732547353,3.8192660185225074,0.000783670493894717,0.0,0.07758422766540272,0.10726680456302565,
CSGS2,q2_2020,1,clean_condition_cqr,clean,ramp,337,0.24629080118694363,0.6537091988130563,22.447596351895204,21.667282104492188,155.97973907595218,17.394541628636663,19.4009521240796,0.6537091988130563,0.0,0.17267381809150156,1.1998441467380938,0.05786401098901099
CSGS2,q2_2020,1,clean_condition_cqr,combined_outage,non_ramp,5487,0.740295243302351,0.15970475669764905,56.640558906389714,54.21586608886719,144.24278635532886,26.14811673758785,33.019792027919195,0.15970475669764905,0.0,0.43569660697222856,1.1095598950409913,
CSGS2,q2_2020,1,clean_condition_cqr,combined_outage,ramp,337,0.486646884272997,0.413353115727003,58.67705087633444,60.26905822753906,217.69463683448134,38.81519195800011,43.48773580144878,0.413353115727003,0.0,0.45136192981795725,1.6745741294960104,0.05786401098901099
CSGS2,q2_2020,1,clean_condition_cqr,irradiance_outage,non_ramp,5487,0.9281939128850009,0.028193912885000838,17.00671616654503,13.594642043113708,19.787642100952528,2.6318863684826477,4.139482377514941,0.0,0.028193912885000838,0.1308208935888079,0.15221263154578868,
CSGS2,q2_2020,1,clean_condition_cqr,irradiance_outage,ramp,337,0.44807121661721067,0.45192878338278936,28.29969335663566,28.197269439697266,121.38676850236841,16.910015167043895,19.132739684543733,0.45192878338278936,0.0,0.2176899488971974,0.9337443730951416,0.05786401098901099
CSGS2,q2_2020,1,clean_condition_cqr,recent_power_outage,non_ramp,5487,0.7417532349188992,0.1582467650811008,55.310558115391,52.697689056396484,142.58954948924463,25.35886132771447,32.578349778121684,0.1582467650811008,0.0,0.4254658316568538,1.096842688378805,
CSGS2,q2_2020,1,clean_condition_cqr,recent_power_outage,ramp,337,0.47774480712166173,0.4222551928783383,58.10659028231567,59.100406646728516,220.99570140216045,38.77558228099382,43.36192066884219,0.4222551928783383,0.0,0.4469737714024282,1.6999669338627728,0.05786401098901099
