station,fold,horizon_steps,condition,n,ramp_n,ramp_prevalence,roc_auc,average_precision,brier,top_decile_ramp_recall
CSGS7,q3_2020,1,clean,5888,928,0.15760869565217392,0.8692650036498888,0.4730003850478287,0.1338800734620786,0.32219827586206895
CSGS7,q3_2020,1,combined_outage,5888,928,0.15760869565217392,0.760997462458287,0.32052386454960485,0.12390945776876752,0.24030172413793102
CSGS7,q3_2020,1,irradiance_outage,5888,928,0.15760869565217392,0.8493356333426029,0.4399199321797683,0.11115279556236582,0.3081896551724138
CSGS7,q3_2020,1,recent_power_outage,5888,928,0.15760869565217392,0.8108391919841491,0.35700341178966977,0.1217833676274695,0.2435344827586207
CSGS7,q3_2020,1,weather_outage,5888,928,0.15760869565217392,0.8681551550333704,0.4729700129235318,0.13541755356428165,0.33512931034482757
CSGS7,q3_2020,4,clean,5888,1011,0.17170516304347827,0.8503894113693395,0.510588163020357,0.132736998047105,0.3293768545994065
CSGS7,q3_2020,4,combined_outage,5888,1011,0.17170516304347827,0.536139679031981,0.18841512642269065,0.20337714881410648,0.12561819980217606
CSGS7,q3_2020,4,irradiance_outage,5888,1011,0.17170516304347827,0.8146221986688563,0.3983412319292686,0.1380253064715888,0.2571711177052423
CSGS7,q3_2020,4,recent_power_outage,5888,1011,0.17170516304347827,0.795659474304285,0.3727729921981535,0.14330563077762842,0.23837784371909002
CSGS7,q3_2020,4,weather_outage,5888,1011,0.17170516304347827,0.8472541230390251,0.49739629261532986,0.1427644100720501,0.3254203758654797
CSGS7,q4_2020,1,clean,5888,568,0.09646739130434782,0.9228519141162765,0.5056609211815173,0.07970968083631146,0.5264084507042254
CSGS7,q4_2020,1,combined_outage,5888,568,0.09646739130434782,0.7809002038547072,0.2161080997617725,0.13009640930623548,0.20422535211267606
CSGS7,q4_2020,1,irradiance_outage,5888,568,0.09646739130434782,0.9027527004130044,0.44573545567822676,0.07992710057764149,0.4788732394366197
CSGS7,q4_2020,1,recent_power_outage,5888,568,0.09646739130434782,0.8767426930001059,0.38153801797514325,0.09292826006720556,0.4242957746478873
CSGS7,q4_2020,1,weather_outage,5888,568,0.09646739130434782,0.9226368076882346,0.5021989543484698,0.07878588669692217,0.5334507042253521
CSGS7,q4_2020,4,clean,5888,1027,0.17442255434782608,0.9173622619233384,0.7395870813711153,0.11140271074032318,0.4664070107108082
CSGS7,q4_2020,4,combined_outage,5888,1027,0.17442255434782608,0.5912801389835078,0.2821134275071772,0.2030686878052679,0.23076923076923078
CSGS7,q4_2020,4,irradiance_outage,5888,1027,0.17442255434782608,0.8857134873334593,0.6382691988187758,0.1271120056255986,0.4079844206426485
CSGS7,q4_2020,4,recent_power_outage,5888,1027,0.17442255434782608,0.7813804084613603,0.4548787802373645,0.17433199707225858,0.29990262901655307
CSGS7,q4_2020,4,weather_outage,5888,1027,0.17442255434782608,0.9227840689773563,0.7409843262025907,0.09702217580818707,0.4595910418695229
CSGS8,q1_2020,1,clean,5824,136,0.023351648351648352,0.9250149954496566,0.1730935769263131,0.02830696882502475,0.7132352941176471
CSGS8,q1_2020,1,combined_outage,5824,136,0.023351648351648352,0.5211435840158848,0.02785679253565857,0.023178223494251336,0.0
CSGS8,q1_2020,1,irradiance_outage,5824,136,0.023351648351648352,0.9166582640440142,0.17889962109601878,0.021266399281683744,0.6397058823529411
CSGS8,q1_2020,1,recent_power_outage,5824,136,0.023351648351648352,0.7886365516670802,0.08555973853549892,0.022047130044928476,0.4117647058823529
CSGS8,q1_2020,1,weather_outage,5824,136,0.023351648351648352,0.922538160833954,0.16708323809049422,0.02579343626437003,0.6617647058823529
CSGS8,q1_2020,4,clean,5824,231,0.039663461538461536,0.8867616679166832,0.24972208837580342,0.03923152832611098,0.6320346320346321
CSGS8,q1_2020,4,combined_outage,5824,231,0.039663461538461536,0.4342758379947723,0.034183633872559065,0.04947704537992045,0.0
CSGS8,q1_2020,4,irradiance_outage,5824,231,0.039663461538461536,0.7975720268765147,0.23358911706428143,0.0404665262251227,0.6320346320346321
CSGS8,q1_2020,4,recent_power_outage,5824,231,0.039663461538461536,0.5862310107795535,0.05393836007625874,0.04564880290512412,0.16017316017316016
CSGS8,q1_2020,4,weather_outage,5824,231,0.039663461538461536,0.885812739022108,0.23355819910166098,0.03789483244678867,0.645021645021645
CSGS8,q2_2020,1,clean,5760,160,0.027777777777777776,0.9172410714285715,0.18642947541531632,0.04135706855785669,0.61875
CSGS8,q2_2020,1,combined_outage,5760,160,0.027777777777777776,0.6096953125,0.046694126745687334,0.02733513305486422,0.0
CSGS8,q2_2020,1,irradiance_outage,5760,160,0.027777777777777776,0.9189475446428571,0.17240103266084617,0.03575336072501145,0.61875
CSGS8,q2_2020,1,recent_power_outage,5760,160,0.027777777777777776,0.7590463169642856,0.07406332327234033,0.026618649910236453,0.3125
CSGS8,q2_2020,1,weather_outage,5760,160,0.027777777777777776,0.9233314732142857,0.1983110715142308,0.03917889104167744,0.65
CSGS8,q2_2020,4,clean,5760,178,0.03090277777777778,0.9338906356305783,0.2715723605174787,0.048654033279465006,0.7247191011235955
CSGS8,q2_2020,4,combined_outage,5760,178,0.03090277777777778,0.7587636222368046,0.06263171974771115,0.04539043743455991,0.16292134831460675
CSGS8,q2_2020,4,irradiance_outage,5760,178,0.03090277777777778,0.9316900430356001,0.25999753838324724,0.05073711942185856,0.7303370786516854
CSGS8,q2_2020,4,recent_power_outage,5760,178,0.03090277777777778,0.8221877906110733,0.10755497278867848,0.039937991402486654,0.38764044943820225
CSGS8,q2_2020,4,weather_outage,5760,178,0.03090277777777778,0.9305437018667547,0.2657635522352324,0.05032746597576104,0.7191011235955056
CSGS8,q3_2020,1,clean,5888,246,0.041779891304347824,0.8659487640604872,0.1592583955621703,0.07767832005278869,0.3983739837398374
CSGS8,q3_2020,1,combined_outage,5888,246,0.041779891304347824,0.6272140854162884,0.07403371092082969,0.04075282678964608,0.2926829268292683
CSGS8,q3_2020,1,irradiance_outage,5888,246,0.041779891304347824,0.8657088387615531,0.1606721614076469,0.07133051657525181,0.4024390243902439
CSGS8,q3_2020,1,recent_power_outage,5888,246,0.041779891304347824,0.7716970283846759,0.10194391735433109,0.038734128000696685,0.26422764227642276
CSGS8,q3_2020,1,weather_outage,5888,246,0.041779891304347824,0.8707105247231132,0.16440629463010056,0.07653136570522563,0.4065040650406504
CSGS8,q3_2020,4,clean,5888,338,0.057404891304347824,0.9365254011407858,0.4712935281777788,0.07427039289726016,0.6420118343195266
CSGS8,q3_2020,4,combined_outage,5888,338,0.057404891304347824,0.8019185457646997,0.13269684195107276,0.05727230443016277,0.20710059171597633
CSGS8,q3_2020,4,irradiance_outage,5888,338,0.057404891304347824,0.9382520390212699,0.4755907686181441,0.07921105577502678,0.650887573964497
CSGS8,q3_2020,4,recent_power_outage,5888,338,0.057404891304347824,0.8384892584892585,0.2010493736919088,0.0556838661306065,0.38461538461538464
CSGS8,q3_2020,4,weather_outage,5888,338,0.057404891304347824,0.93532437763207,0.4518016887636144,0.0822292986676762,0.6538461538461539
CSGS8,q4_2020,1,clean,5632,181,0.03213778409090909,0.8871837596832048,0.14721261931912807,0.06904975699176942,0.47513812154696133
CSGS8,q4_2020,1,combined_outage,5632,181,0.03213778409090909,0.5564892041705561,0.036257719105674706,0.031499941057765664,0.03867403314917127
CSGS8,q4_2020,1,irradiance_outage,5632,181,0.03213778409090909,0.8875526919385263,0.14963499058694013,0.07425077756030199,0.46408839779005523
CSGS8,q4_2020,1,recent_power_outage,5632,181,0.03213778409090909,0.5667513994593724,0.036999305621969084,0.03152013514441132,0.07734806629834254
CSGS8,q4_2020,1,weather_outage,5632,181,0.03213778409090909,0.8884679277257658,0.1531823591578818,0.0694157529183846,0.44751381215469616
